HeadX;HeadY;HeadZ;HipCenterX;HipCenterY;HipCenterZ;SpineX;SpineY;SpineZ;ShoulderCenterX;ShoulderCenterY;ShoulderCenterZ;ShoulderLeftX;ShoulderLeftY;ShoulderLeftZ;ElbowLeftX;ElbowLeftY;ElbowLeftZ;WristLeftX;WristLeftY;WristLeftZ;HandLeftX;HandLeftY;HandLeftZ;ShoulderRightX;ShoulderRightY;ShoulderRightZ;ElbowRightX;ElbowRightY;ElbowRightZ;WristRightX;WristRightY;WristRightZ;HandRightX;HandRightY;HandRightZ;HipLeftX;HipLeftY;HipLeftZ;KneeLeftX;KneeLeftY;KneeLeftZ;AnkleLeftX;AnkleLeftY;AnkleLeftZ;FootLeftX;FootLeftY;FootLeftZ;HipRightX;HipRightY;HipRightZ;KneeRightX;KneeRightY;KneeRightZ;AnkleRightX;AnkleRightY;AnkleRightZ;FootRightX;FootRightY;FootRightZ;IDPOS
-0,09218634;0,8446212;2,06396;-0,04953407;0,2512768;1,993885;-0,06390227;0,3042842;2,059002;-0,1018964;0,661142;2,096631;-0,2771777;0,5281922;2,059676;-0,3355148;0,2780569;2,015034;-0,3046667;0,0525612;1,918475;-0,2792342;-0,04606139;1,887549;0,1216363;0,5969062;2,124411;0,3534068;0,6745851;2,126184;0,5099155;0,8496624;2,084728;0,5758318;0,8921439;2,078412;-0,1254658;0,1566544;1,956453;-0,08967203;-0,3901611;2,009938;-0,06884359;-0,7326971;2,00594;-0,05715308;-0,7662148;1,907749;0,04923386;0,1702112;1,981422;0,07084525;-0,3811268;1,967475;0,1121208;-0,7350684;1,986272;0,1303339;-0,8175346;1,958995;2;
-0,09188378;0,8449607;2,063474;-0,0487369;0,2511774;1,993425;-0,06311886;0,3042506;2,058537;-0,1012078;0,6612438;2,09594;-0,2763899;0,5283131;2,059222;-0,3345569;0,2781341;2,014607;-0,3039609;0,05253515;1,918149;-0,2788765;-0,04615765;1,887302;0,1221991;0,5969278;2,123713;0,35383;0,674;2,125274;0,5104192;0,848742;2,083152;0,5762209;0,8912674;2,076324;-0,1245865;0,1566867;1,955875;-0,08952951;-0,3902968;2,009816;-0,06869148;-0,7328631;2,005925;-0,05703185;-0,7663943;1,907713;0,0499374;0,169995;1,981136;0,07124893;-0,3812657;1,967179;0,112073;-0,7351705;1,986249;0,1308252;-0,8175757;1,959096;2;
-0,09255435;0,8452541;2,062898;-0,04831621;0,2513074;1,993161;-0,06262361;0,3044108;2,058275;-0,1007208;0,6614231;2,095535;-0,2760758;0,5283322;2,05898;-0,3341191;0,2783681;2,014343;-0,3034163;0,05234795;1,917666;-0,2778866;-0,04622054;1,886918;0,1238767;0,5967088;2,122979;0,3541722;0,6732974;2,124551;0,5111162;0,847505;2,082093;0,5766079;0,8903807;2,074816;-0,1243398;0,1567615;1,955586;-0,08943377;-0,3903629;2,009661;-0,06858052;-0,7327821;2,005776;-0,0570418;-0,7663256;1,907533;0,05059518;0,1698857;1,980831;0,07262834;-0,3818226;1,966597;0,112107;-0,7354156;1,986215;0,1303164;-0,8179664;1,95908;2;
0,01946071;0,8762316;2,052002;-0,01420293;0,2795478;1,967819;-0,02197906;0,3337459;2,032637;-0,02277004;0,6905077;2,066931;-0,223923;0,5935931;2,037791;-0,4721255;0,6611093;1,985665;-0,6502514;0,772326;1,863298;-0,7126806;0,7981355;1,823096;0,195059;0,5950882;2,090111;0,4606799;0,654494;2,080268;0,7363707;0,7820676;2,021878;0,8085952;0,797655;1,995039;-0,1033267;0,1872537;1,932773;-0,08278398;-0,3798043;1,996343;-0,06739954;-0,7323306;2,00551;-0,05451229;-0,7660842;1,907475;0,07261214;0,1835526;1,958542;0,08353405;-0,380226;1,95707;0,1122682;-0,735545;1,98601;0,1303163;-0,8182085;1,959029;2;
0,01954192;0,8764492;2,049365;-0,01410844;0,2796281;1,967819;-0,02191424;0,3339603;2,032614;-0,02241109;0,6911807;2,06642;-0,2234552;0,59395;2,037349;-0,465259;0,6679436;1,990014;-0,6362357;0,8078833;1,892532;-0,6998284;0,83314;1,853639;0,1952694;0,5957308;2,09017;0,4499375;0,6676747;2,086517;0,6399751;0,8068728;2,057309;0,7387191;0,8463378;2,051737;-0,1029042;0,1877184;1,932553;-0,08172604;-0,3779624;1,994091;-0,06709031;-0,7322806;2,005284;-0,05410155;-0,7660652;1,907239;0,07350919;0,1841892;1,958184;0,0861214;-0,3793176;1,955033;0,1123901;-0,7355829;1,985811;0,1303123;-0,8183649;1,95902;2;
0,0204096;0,877018;2,044496;-0,01377084;0,2806357;1,967641;-0,02166441;0,3352173;2,032289;-0,02119766;0,6925938;2,064746;-0,2221547;0,5961911;2,036219;-0,4608025;0,6809134;1,994898;-0,6336744;0,8291256;1,918651;-0,7026819;0,8397979;1,882532;0,1971505;0,599671;2,091082;0,4370787;0,6847875;2,092736;0,6353841;0,8113887;2,060504;0,701486;0,8535892;2,054581;-0,1024556;0,1892053;1,932188;-0,08062156;-0,3760827;1,992198;-0,06658801;-0,7319668;2,005031;-0,05327168;-0,7658108;1,907024;0,0746811;0,1859037;1,957469;0,08802591;-0,3781959;1,953201;0,1124986;-0,7356212;1,985719;0,1299786;-0,8185764;1,959101;2;
0,02099141;0,8801544;2,041286;-0,0130326;0,2817481;1,96736;-0,02087874;0,3370375;2,031706;-0,01783204;0,6944134;2,059834;-0,2212449;0,5988207;2,034461;-0,4573843;0,6914033;2,000935;-0,634548;0,8376647;1,933066;-0,7090471;0,8444704;1,909201;0,1982191;0,6034905;2,091211;0,4305342;0,7038425;2,098389;0,6168343;0,8480621;2,072768;0,6789343;0,8961353;2,06905;-0,1020313;0,1902939;1,932075;-0,07953424;-0,3742529;1,990764;-0,06612616;-0,7319198;2,00482;-0,05247661;-0,7659483;1,906897;0,07625674;0,1874249;1,957071;0,08921324;-0,3775815;1,952027;0,1127719;-0,7355606;1,985332;0,1310025;-0,81833;1,95857;2;
0,02064329;0,8812051;2,032078;-0,01229611;0,282381;1,967091;-0,02003439;0,3383078;2,031179;-0,01518503;0,6970993;2,057407;-0,2207021;0,600491;2,032859;-0,4558861;0,6982104;2,004428;-0,6345402;0,8456573;1,945956;-0,7107707;0,8582257;1,932535;0,198296;0,6061511;2,091379;0,425174;0,7104544;2,102897;0,6060873;0,8614735;2,08079;0,6765705;0,8948951;2,088807;-0,1016429;0,1907662;1,931795;-0,07895961;-0,3737666;1,990094;-0,06578703;-0,7317462;2,004658;-0,05179354;-0,7658933;1,906799;0,07760759;0,1885122;1,956999;0,08976825;-0,3772235;1,951246;0,1131194;-0,735468;1,984768;0,1306322;-0,8187518;1,959079;2;
0,02326133;0,8760935;2,015862;-0,01180293;0,2834638;1,966699;-0,01969193;0,3396329;2,03049;-0,01449425;0,6980491;2,055204;-0,219263;0,6016728;2,031203;-0,4494846;0,7096633;2,011239;-0,6380072;0,8439237;1,952035;-0,7140262;0,8598794;1,941318;0,1989753;0,6086025;2,091716;0,4280064;0,7338024;2,109074;0,6215327;0,8714924;2,078838;0,6849338;0,9172102;2,07263;-0,1012642;0,1922004;1,93167;-0,07837667;-0,3735152;1,989653;-0,06560238;-0,7316447;2,004438;-0,05121821;-0,7658722;1,906635;0,07844914;0,1897496;1,956601;0,09041023;-0,3769633;1,950523;0,1132422;-0,7355233;1,984313;0,1307677;-0,8189507;1,959023;2;
0,02499185;0,8777093;2,013238;-0,01055797;0,2849042;1,966087;-0,01841083;0,3413929;2,029484;-0,01225035;0,6990317;2,051759;-0,2185524;0,6029477;2,030341;-0,4584746;0,739171;2,018422;-0,6757548;0,8292893;1,988864;-0,7099826;0,8323147;1,918389;0,1996883;0,610493;2,092043;0,4286129;0,7385589;2,110767;0,6165155;0,8819509;2,085282;0,6784264;0,9298512;2,080798;-0,1003471;0,1935304;1,931387;-0,07783726;-0,3731046;1,988918;-0,06529249;-0,7315403;2,004241;-0,05067878;-0,7658978;1,906489;0,07988405;0,1911196;1,956219;0,09182955;-0,3766025;1,949;0,1137436;-0,7355998;1,983904;0,1313897;-0,8191149;1,958908;2;
0,02633108;0,8752156;2,005386;-0,009344528;0,2860096;1,965492;-0,01726846;0,3424984;2,028664;-0,0115941;0,6996249;2,050378;-0,218264;0,6036206;2,030046;-0,4535566;0,7342852;2,022265;-0,6682957;0,8296388;1,989299;-0,7122133;0,8607494;1,93229;0,1997961;0,6127049;2,092261;0,4292126;0,7427465;2,111655;0,6152167;0,8873526;2,090925;0,6841774;0,9229665;2,102002;-0,09915288;0,1946066;1,931265;-0,07695308;-0,3728705;1,988044;-0,06483293;-0,7315832;2,004019;-0,05017903;-0,7659749;1,906258;0,08159781;0,1926521;1,95535;0,09244582;-0,3759649;1,947667;0,1140012;-0,7354966;1,983436;0,1314715;-0,8191853;1,958821;2;
0,0273531;0,8750039;2,00266;-0,008666822;0,2871236;1,9648;-0,01660782;0,3435738;2,027763;-0,01108618;0,6997278;2,048348;-0,2174651;0,6042858;2,030008;-0,4517841;0,7322149;2,025146;-0,6578245;0,844705;2,031366;-0,7263666;0,8821263;2,038244;0,2000828;0,6143084;2,092327;0,4288976;0,7445216;2,11164;0,6155545;0,8882513;2,09126;0,6844262;0,9240978;2,102095;-0,09831709;0,1960349;1,930912;-0,0759048;-0,3716892;1,986594;-0,06461956;-0,7319475;2,003703;-0,04997164;-0,7663959;1,905934;0,08226317;0,1937861;1,954703;0,09290828;-0,3760051;1,946951;0,1140026;-0,7347322;1,983058;0,1311803;-0,8187016;1,959126;2;
0,02257599;0,8731158;2,011233;-0,007978705;0,2877349;1,964174;-0,01584685;0,3440432;2,026913;-0,008180428;0,6893278;2,041594;-0,2161789;0,605044;2,030177;-0,4508871;0,7321033;2,026403;-0,6572271;0,8438054;2,033573;-0,7258677;0,880964;2,040766;0,2002296;0,6155248;2,092304;0,4290645;0,7465421;2,111398;0,6165506;0,8891809;2,092023;0,6858091;0,9243458;2,102545;-0,09764282;0,1967844;1,930747;-0,07494829;-0,3714463;1,985559;-0,06448516;-0,7320729;2,00348;-0,04985959;-0,7667131;1,905756;0,08290849;0,194728;1,953891;0,09373617;-0,3760985;1,946095;0,1146598;-0,7344198;1,982347;0,1305822;-0,8189731;1,959574;2;
0,02411319;0,8736508;2,007758;-0,007064012;0,2884727;1,96334;-0,0150543;0,3446659;2,026002;-0,008840657;0,691319;2,041059;-0,2157028;0,6051337;2,030356;-0,4495619;0,7314281;2,028015;-0,6417136;0,8677077;2,010026;-0,7171785;0,8851208;1,998015;0,2002739;0,6166983;2,092038;0,4286224;0,7475402;2,110804;0,6175193;0,8882633;2,091674;0,6868787;0,9233286;2,101779;-0,09612474;0,1978952;1,930258;-0,07421678;-0,3711691;1,984514;-0,06414343;-0,7324271;2,002967;-0,04965442;-0,767062;1,905201;0,08401629;0,1956715;1,952784;0,09391211;-0,3754942;1,945265;0,1151723;-0,7338297;1,98165;0,1296613;-0,7684646;1,883884;2;
0,02261969;0,8729749;2,003739;-0,006474524;0,2887726;1,962734;-0,01455948;0,3448251;2,025392;-0,009319982;0,6920202;2,040957;-0,2153194;0,6053942;2,030651;-0,4489507;0,7310508;2,028944;-0,6405888;0,8679422;2,009277;-0,7161934;0,8856779;1,998778;0,2004415;0,6174157;2,091854;0,4284829;0,7475308;2,110267;0,6170033;0,8885228;2,087277;0,687018;0,9230804;2,093951;-0,09524503;0,1982701;1,929961;-0,07347732;-0,3696849;1,982592;-0,06358974;-0,732563;2,002271;-0,04922081;-0,7671764;1,90446;0,08487942;0,1961623;1,951683;0,09469013;-0,3751271;1,944177;0,1153006;-0,7336666;1,981421;0,1296695;-0,76828;1,88361;2;
0,02142646;0,8730495;2,002236;-0,006005093;0,2893384;1,962177;-0,01409581;0,3451777;2,024834;-0,009487615;0,6924379;2,040903;-0,2154298;0,6058525;2,03116;-0,4484071;0,7307286;2,029552;-0,6570409;0,8398101;2,008122;-0,7265855;0,8761706;2,005794;0,2006363;0,6177169;2,091624;0,4284967;0,7472675;2,108905;0,6183481;0,8862621;2,083848;0,6887147;0,9204419;2,08827;-0,09481526;0,1986677;1,929706;-0,07310835;-0,3698278;1,982032;-0,06346358;-0,7326552;2,002139;-0,04925726;-0,7672446;1,904276;0,08557314;0,1967449;1,950679;0,09513241;-0,3751082;1,943736;0,1155544;-0,7334119;1,981133;0,1297607;-0,7680013;1,88327;2;
0,02028678;0,8729182;2,000887;-0,005697147;0,2894216;1,961681;-0,01377639;0,3451487;2,024372;-0,009781379;0,6926672;2,040934;-0,2152454;0,6060722;2,031626;-0,4473439;0,7291942;2,030707;-0,630595;0,8769294;2,009129;-0,7066004;0,893649;2,00011;0,2006168;0,6180063;2,091261;0,4277;0,7467356;2,106897;0,6195368;0,88279;2,080394;0,6899765;0,9168524;2,084358;-0,09435233;0,1988092;1,929436;-0,07239168;-0,3696161;1,98099;-0,06321905;-0,7329215;2,001419;-0,04919149;-0,7674898;1,903503;0,08600421;0,1969479;1,949676;0,09552935;-0,3747787;1,943177;0,115636;-0,7333416;1,981004;0,1296635;-0,7679098;1,883088;2;
0,01917126;0,8731424;2,000309;-0,005428407;0,2895711;1,961202;-0,01345793;0,3451885;2,023929;-0,009910088;0,6928925;2,040976;-0,2150135;0,6065941;2,032176;-0,446502;0,7283151;2,031251;-0,6294115;0,8763292;2,008246;-0,7054146;0,8930975;1,999388;0,2008161;0,6184078;2,090953;0,4272669;0,7459672;2,104129;0,6205193;0,8797202;2,07551;0,6909397;0,9138512;2,078999;-0,09406024;0,1989589;1,929183;-0,07183786;-0,3695815;1,980262;-0,06304508;-0,7330852;2,001109;-0,04919805;-0,7676334;1,903141;0,08637517;0,1971596;1,94873;0,09602998;-0,3747959;1,942789;0,11564;-0,7333138;1,980955;0,129487;-0,767862;1,882987;2;
0,017041;0,873988;2,000034;-0,005210487;0,2897977;1,960826;-0,01325123;0,3453314;2,023574;-0,01051253;0,693532;2,041038;-0,2146216;0,6069202;2,032612;-0,4462264;0,7277972;2,031538;-0,6287054;0,8762196;2,007686;-0,7046748;0,8931001;1,998841;0,2010304;0,6184496;2,09069;0,4272619;0,7452966;2,101475;0,6222369;0,8759689;2,068983;0,6919746;0,911432;2,072666;-0,09358294;0,1994009;1,928839;-0,07149147;-0,3694847;1,979794;-0,06303887;-0,7330854;2,000821;-0,04932467;-0,7676188;1,90281;0,0866259;0,1973101;1,948244;0,09662056;-0,3742916;1,942313;0,1160505;-0,732906;1,980627;0,1297647;-0,7674394;1,882617;2;
0,01740306;0,8742355;1,999553;-0,004781569;0,2900226;1,960429;-0,01282002;0,3454753;2,023213;-0,01058395;0,6940098;2,04117;-0,2143212;0,6070073;2,032917;-0,4454507;0,7271648;2,031867;-0,6277074;0,8757165;2,006981;-0,7037083;0,8925183;1,998345;0,201413;0,6185194;2,090346;0,427751;0,7440922;2,09849;0,6234123;0,8736473;2,065984;0,6925206;0,9102657;2,070001;-0,09304656;0,1996816;1,92851;-0,07133485;-0,3695016;1,979572;-0,06283752;-0,7331492;2,000503;-0,04926705;-0,7676641;1,902447;0,08713814;0,1975018;1,947676;0,09693877;-0,3741705;1,942053;0,1159339;-0,7332351;1,980647;0,1295043;-0,76775;1,882591;2;
0,01755205;0,8743298;1,999471;-0,004640003;0,2900226;1,96013;-0,01261056;0,3454214;2,022945;-0,01060152;0,6940734;2,041225;-0,2140296;0,6071309;2,033251;-0,4449294;0,7262145;2,032134;-0,6266848;0,8751588;2,005387;-0,7027496;0,8917454;1,996991;0,2016407;0,6184946;2,089982;0,4280641;0,7431296;2,095229;0,6232411;0,8728967;2,059876;0,6924024;0,9093941;2,063889;-0,09290298;0,1997099;1,928405;-0,07130657;-0,3696281;1,979479;-0,0627352;-0,7332118;2,000414;-0,04930756;-0,7677166;1,902316;0,08726266;0,197531;1,946945;0,09719716;-0,3742324;1,941872;0,1159862;-0,7332121;1,98056;0,1294138;-0,7677169;1,882462;2;
0,01725136;0,8746816;1,998826;-0,00425666;0,2899508;1,959789;-0,01209229;0,3453413;2,022666;-0,01031428;0,6946896;2,041588;-0,2138515;0,6071053;2,033398;-0,4445823;0,7260039;2,032138;-0,6264399;0,874712;2,004997;-0,7025226;0,8912896;1,996842;0,2015598;0,6188446;2,088937;0,4282033;0,7429367;2,092679;0,624804;0,8699198;2,054345;0,6936891;0,9069143;2,058363;-0,09246477;0,199671;1,928208;-0,07114229;-0,3696954;1,979411;-0,06263635;-0,7332841;2,000298;-0,04948397;-0,7677709;1,902138;0,08756457;0,1976082;1,946418;0,09722129;-0,3742674;1,941792;0,1161085;-0,7331918;1,980422;0,1292609;-0,7676787;1,882262;2;
0,01486953;0,8757056;1,998978;-0,004144314;0,2899232;1,959587;-0,01184961;0,3452912;2,022516;-0,01011326;0,6953834;2,04209;-0,2135803;0,6070644;2,033484;-0,4444603;0,7259693;2,032149;-0,6507193;0,8380495;2,002877;-0,7194723;0,8754095;1,997931;0,2018218;0,6187988;2,088013;0,4290939;0,7432315;2,090091;0,6338397;0,8571063;2,054761;0,6890786;0,90997;2,071568;-0,09236012;0,1996779;1,928083;-0,07106144;-0,3696852;1,979405;-0,06256495;-0,7330788;2,000306;-0,04963475;-0,7675493;1,902092;0,08761799;0,1976221;1,946043;0,09727159;-0,3741927;1,941606;0,1160267;-0,7330229;1,980431;0,1289569;-0,7674934;1,882217;2;
0,01530054;0,8761477;1,999075;-0,003972871;0,2897596;1,959345;-0,01155032;0,3451761;2,022337;-0,01017854;0,6958055;2,042246;-0,2130771;0,6070498;2,03354;-0,4443157;0,7259744;2,032162;-0,6274037;0,872776;2,002517;-0,7037874;0,8884133;1,995602;0,2015613;0,6186798;2,086601;0,4296255;0,7436894;2,088113;0,6319731;0,856208;2,03247;0,6961491;0,8989417;2,045964;-0,09210733;0,1996446;1,927976;-0,07096387;-0,3697421;1,979447;-0,06254812;-0,7330738;2,000226;-0,04991608;-0,767539;1,901953;0,08769742;0,1975833;1,945764;0,0976785;-0,3738984;1,941198;0,1162801;-0,732847;1,980098;0,1289122;-0,7673122;1,881826;2;
0,01517552;0,8768115;1,997408;-0,003955727;0,2897594;1,95928;-0,01140418;0,3452007;2,022275;-0,009825308;0,6973562;2,042795;-0,2124839;0,6071735;2,03351;-0,4440169;0,7258273;2,032215;-0,650355;0,8380194;2,00688;-0,7191343;0,8754167;2,003245;0,2013949;0,6188509;2,08566;0,4291416;0,7433794;2,085885;0,6322592;0,8559893;2,0348;0,6976046;0,8982383;2,043184;-0,09207746;0,1997566;1,92792;-0,07086641;-0,3698456;1,979535;-0,06248917;-0,733017;2,000208;-0,05004084;-0,7674802;1,901893;0,08765733;0,1976084;1,945696;0,09773991;-0,3735262;1,94085;0,1165403;-0,7322971;1,979704;0,1289887;-0,7667603;1,881389;2;
0,01462648;0,8772961;1,997502;-0,00385678;0,2897011;1,95913;-0,01117003;0,3451709;2,02213;-0,009634307;0,6975815;2,042806;-0,2123026;0,6071929;2,033522;-0,4439118;0,7258029;2,03231;-0,6292406;0,8699652;2,006471;-0,7054413;0,8851823;1,997218;0,2013523;0,619009;2,084846;0,4295588;0,7429951;2,08404;0,6327514;0,8562896;2,035894;0,6981295;0,8987696;2,042593;-0,09199326;0,1997565;1,927829;-0,07087168;-0,3697942;1,979549;-0,06249177;-0,7330106;2,000192;-0,05022769;-0,7674772;1,901838;0,08766869;0,1975936;1,945593;0,09797611;-0,373259;1,940504;0,1165418;-0,7321223;1,979609;0,1288059;-0,7665888;1,881255;2;
0,01182598;0,8788279;1,998373;-0,003737649;0,2896166;1,958915;-0,01090118;0,3451641;2,021909;-0,009181748;0,6981019;2,042673;-0,211779;0,6071838;2,033427;-0,4439156;0,7259297;2,032374;-0,6293676;0,8698497;2,00643;-0,7055968;0,8853822;1,998064;0,201234;0,6190601;2,08393;0,4289244;0,7420529;2,081891;0,6309379;0,8573905;2,033911;0,6967362;0,8990743;2,04134;-0,09191331;0,1997658;1,92778;-0,07086302;-0,3696667;1,979531;-0,0622848;-0,7329658;2,000194;-0,05018871;-0,7674435;1,901806;0,08764542;0,197609;1,945361;0,09796074;-0,373259;1,940425;0,1166829;-0,732103;1,979375;0,128779;-0,7665808;1,880987;2;
0,012329;0,8792813;1,997227;-0,003724054;0,2895688;1,958835;-0,01073865;0,3451561;2,021866;-0,009167697;0,6992216;2,043014;-0,2116207;0,6070533;2,033352;-0,4439184;0,7262204;2,032684;-0,6318067;0,8670029;2,008501;-0,7079501;0,882955;2,000236;0,2008561;0,6185957;2,082553;0,4287328;0,7417408;2,080609;0,628397;0,8604063;2,030552;0,6955231;0,9001023;2,036789;-0,09190419;0,1997703;1,927767;-0,07085338;-0,3697049;1,979549;-0,0623361;-0,7329831;2,000111;-0,05049846;-0,767462;1,901675;0,08760803;0,1976041;1,945227;0,09789647;-0,3732022;1,940333;0,1167153;-0,7320168;1,979283;0,128553;-0,7664956;1,880847;2;
0,01077742;0,8795376;1,996932;-0,003707529;0,2895334;1,958742;-0,01062129;0,3451446;2,021749;-0,0090922;0,6992537;2,042874;-0,2113968;0,6070522;2,033354;-0,4435809;0,72602;2,033227;-0,6307794;0,8675965;2,008382;-0,7069597;0,8837273;2,000939;0,2009503;0,6185648;2,081923;0,4289943;0,7419176;2,079159;0,6287785;0,8602865;2,029086;0,6957281;0,9004379;2,034053;-0,09189997;0,1997709;1,927761;-0,07089158;-0,3694517;1,979537;-0,06223524;-0,7329273;2,000119;-0,05053276;-0,7674157;1,901653;0,08756221;0,1975949;1,945084;0,09789644;-0,3731411;1,940275;0,1166902;-0,7319573;1,979228;0,1283927;-0,7664457;1,880762;2;
0,01175005;0,8798922;1,996925;-0,003719622;0,2893812;1,958635;-0,01047111;0,3450963;2,021686;-0,009054881;0,699606;2,042876;-0,2112315;0,6070481;2,033372;-0,4435836;0,7259838;2,033508;-0,6303575;0,8680365;2,008502;-0,7065256;0,8843797;2,001516;0,2004272;0,6181618;2,080622;0,4291444;0,7419195;2,077488;0,628593;0,8614336;2,029717;0,6961078;0,9007721;2,033139;-0,09189139;0,199743;1,927782;-0,07088456;-0,3695432;1,979563;-0,06216327;-0,7327706;2,000208;-0,05071712;-0,767267;1,901698;0,08744803;0,1975401;1,944904;0,09769677;-0,3732199;1,940169;0,116669;-0,7322052;1,979074;0,1281152;-0,7667016;1,880564;2;
0,01161486;0,880534;1,997596;-0,003802032;0,2894783;1,958585;-0,01050527;0,345218;2,02162;-0,009427099;0,699802;2,042809;-0,2112597;0,6070401;2,033403;-0,4435292;0,7261018;2,033711;-0,6319606;0,8659864;2,010326;-0,7080503;0,8824262;2,002842;0,2004492;0,6183375;2,080175;0,427843;0,7411726;2,075748;0,6283586;0,859444;2,030346;0,6953864;0,8996447;2,033012;-0,09198076;0,1998488;1,927846;-0,07092828;-0,3696444;1,979559;-0,0621583;-0,7330443;2,000206;-0,05082947;-0,7675473;1,901669;0,08737856;0,197662;1,944777;0,09765124;-0,3730807;1,939973;0,1166561;-0,732106;1,979092;0,1279849;-0,766609;1,880554;2;
0,01252557;0,8813413;1,998899;-0,003923655;0,2894678;1,958551;-0,01056296;0,3452334;2,021581;-0,009955911;0,700056;2,042835;-0,2112904;0,6070505;2,033465;-0,4433542;0,7261186;2,033987;-0,6324397;0,8650761;2,011191;-0,7086009;0,8813703;2,004239;0,2001876;0,6183624;2,079552;0,4271472;0,7404311;2,074435;0,6278532;0,8584995;2,029855;0,6949739;0,8985741;2,031641;-0,09207938;0,1998399;1,927943;-0,07096711;-0,3696228;1,979566;-0,06214572;-0,7329758;2,000221;-0,05096485;-0,7674835;1,901651;0,08721221;0,197734;1,944649;0,0976091;-0,3731024;1,939795;0,1166165;-0,732074;1,979065;0,1277973;-0,7665817;1,880495;2;
0,01253653;0,8813139;1,998606;-0,004475436;0,2893579;1,958514;-0,01076331;0,3451846;2,021546;-0,009955;0,7000574;2,042827;-0,2113327;0,6071377;2,033644;-0,4433807;0,7258279;2,034332;-0,631515;0,865967;2,011084;-0,7077097;0,8821061;2,004255;0,1990823;0,6180342;2,078357;0,4263429;0,7395746;2,073164;0,6257281;0,8597445;2,028477;0,6934689;0,8987449;2,030174;-0,09287214;0,1999329;1,928251;-0,07100984;-0,3696662;1,979593;-0,06212021;-0,732547;2,000265;-0,05120079;-0,7670643;1,901654;0,08620451;0,1977776;1,944453;0,09747231;-0,3731235;1,93959;0,1167135;-0,7320692;1,978953;0,1276329;-0,7665864;1,880342;2;
0,01239834;0,8813656;1,998493;-0,004739055;0,2893679;1,958475;-0,01090686;0,3451928;2,021504;-0,009987924;0,7000445;2,042828;-0,2113712;0,6072139;2,033813;-0,4434258;0,7254169;2,034754;-0,6306272;0,8666663;2,010667;-0,7068346;0,882773;2,004027;0,1988979;0,6181659;2,078072;0,4257249;0,7393545;2,072076;0,6251277;0,8593077;2,027016;0,6928679;0,8982989;2,028447;-0,09319508;0,2000245;1,928435;-0,07119785;-0,3698306;1,979654;-0,06213411;-0,7325255;2,000262;-0,05131568;-0,7670473;1,901627;0,08574656;0,1978668;1,944218;0,09742725;-0,3730682;1,939346;0,116698;-0,7320796;1,978977;0,1275164;-0,7666014;1,880342;2;
0,01317295;0,881462;1,998752;-0,004748851;0,2893651;1,958468;-0,01086726;0,3451902;2,021494;-0,01007381;0,7000105;2,04281;-0,2114066;0,6072081;2,034017;-0,4433;0,7249475;2,035084;-0,6297195;0,867101;2,010352;-0,7059715;0,8829789;2,003797;0,1987125;0,6181327;2,077821;0,4255768;0,7391268;2,071308;0,6241377;0,8602117;2,025615;0,692174;0,8986861;2,026098;-0,09318168;0,2000074;1,928477;-0,07132759;-0,3696914;1,979644;-0,06214731;-0,7322777;2,000255;-0,05142562;-0,7668049;1,901596;0,0857131;0,1979223;1,944209;0,09734047;-0,3730354;1,939166;0,1165232;-0,7323112;1,978853;0,1272449;-0,7668384;1,880194;2;
0,01463677;0,8820304;2,000117;-0,004986491;0,2891951;1,958447;-0,01094824;0,3450983;2,021471;-0,01006255;0,7000183;2,042809;-0,2114767;0,6071379;2,034322;-0,4433481;0,7246417;2,035285;-0,6293595;0,867209;2,010056;-0,7055571;0,8833109;2,00354;0,1985049;0,6179676;2,077583;0,4250642;0,7384036;2,070234;0,6235719;0,8594429;2,024407;0,6915369;0,8980215;2,024908;-0,09351859;0,1998169;1,928643;-0,07146236;-0,369626;1,979668;-0,06222757;-0,7324827;2,000269;-0,05161949;-0,7670177;1,901586;0,08538832;0,1978445;1,944115;0,09675279;-0,3733011;1,938918;0,1164583;-0,7322677;1,978778;0,1270664;-0,7668027;1,880095;2;
0,01478158;0,8819165;1,999772;-0,005158845;0,2889727;1,958435;-0,01099318;0,344946;2,021474;-0,01014447;0,7000577;2,042945;-0,2115978;0,6069188;2,034812;-0,4433673;0,7244824;2,035396;-0,6291362;0,867257;2,009851;-0,7055556;0,882812;2,004923;0,1981482;0,6178133;2,077345;0,4245891;0,7374352;2,069194;0,6226156;0,8593674;2,024177;0,6906613;0,8977854;2,02419;-0,09366838;0,1995895;1,928794;-0,07164064;-0,3693059;1,979581;-0,06221947;-0,7323272;2,000249;-0,05177373;-0,7668648;1,901535;0,08520474;0,197781;1,943997;0,09670897;-0,3733219;1,938777;0,1164186;-0,7322186;1,978778;0,1268643;-0,7667562;1,880064;2;
